/home/lsrock1/data/kinetics/compress/train_256/playing_drums/TUlpPhhUbX8_000000_000010.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/XaTPUIthbcI_000079_000089.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/VJgvVQ5Rm7I_000149_000159.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/GJJUUAxgIYo_000007_000017.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/-VNC9Xyam2A_000026_000036.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/pZRno5MTXOU_000279_000289.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/24chuWPO1y0_000187_000197.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/j-P0bRaEOOA_000140_000150.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/OOm9j5yH0h8_000194_000204.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/kLfxEqno4R0_000142_000152.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/kGk5hAlDLTM_000503_000513.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/OpEC1SL7R6Q_000094_000104.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/E2QoEp7dZ00_000394_000404.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/5VfgyiEhdKw_000064_000074.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/5_MfZfOFJ5E_000202_000212.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/37R9nR_NBmU_000193_000203.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/RM6Qt2gjpUc_000026_000036.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/JGYu7nxl4oI_000109_000119.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/jREmLg4Hlv4_000076_000086.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/Z-EU556cWJ8_000000_000010.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/VfuY09F-0Fs_000260_000270.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/PPNmfe372OM_000066_000076.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/Zrdm9LpYEL8_000051_000061.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/r1klOsg_veY_000073_000083.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/wRph0jrVF4Y_000161_000171.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/NXh5xjqpqaA_000033_000043.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/LgzHUZWSjaw_000014_000024.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/9MHEWQADP8s_000133_000143.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/eVVblRQlCkA_000135_000145.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/9r4TUrwPwLI_000152_000162.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/0503jIZTbQ0_000000_000010.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/9IKaAzeBkG8_000000_000010.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/7Nsb31v2ddY_000255_000265.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/lU0AFsEO1fc_000106_000116.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/_RnPfM-OMXw_000039_000049.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/VyGaOWsg7Yg_000003_000013.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/gH-NuNFHLKc_000009_000019.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/kgK5lwFh5T4_000252_000262.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/Qkf4cAfJqxI_000192_000202.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/e96ZRn-mu2E_000000_000010.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/C11ItpTNtnk_000083_000093.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/wsDdbPlc-a0_000000_000010.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/dU1Qor_ulZ0_000005_000015.mp4 230
/home/lsrock1/data/kinetics/compress/train_256/playing_drums/7QQ-7L5Hk_c_000118_000128.mp4 230
